hierid,sign_match,diff_magnitude,Category
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
COL.23.814,True,2.0446795387647456e-07,Best (Match + Low Diff)
NGA.3.R3e3863b393e90492,True,3.1140522799231996e-07,Best (Match + Low Diff)
PNG.2.7,True,4.631926952406221e-07,Best (Match + Low Diff)
MDG.3.7.32,True,5.07766609907594e-07,Best (Match + Low Diff)
COL.7.338,True,6.824978963586683e-07,Best (Match + Low Diff)
CHN.7.68.396,True,7.082978781757735e-07,Best (Match + Low Diff)
IND.2.12.84,True,7.914270409805258e-07,Best (Match + Low Diff)
COL.10.R1e06e7ea513cca99,True,8.537620601498065e-07,Best (Match + Low Diff)
AUS.11.1376,True,0.004046797007785763,Worst (Mismatch or High Diff)
AUS.5.386,True,0.0037907319536338857,Worst (Mismatch or High Diff)
AUS.11.1276,True,0.0037617565065590775,Worst (Mismatch or High Diff)
SAU.13,True,0.0037433090528705693,Worst (Mismatch or High Diff)
SAU.1,True,0.003727415423415703,Worst (Mismatch or High Diff)
AUS.6.579,True,0.003710740864236506,Worst (Mismatch or High Diff)
ISR.5,True,0.0036067938180431858,Worst (Mismatch or High Diff)
ISR.2,True,0.0035645218796470646,Worst (Mismatch or High Diff)
AUS.4.174,True,0.0035079706204200756,Worst (Mismatch or High Diff)
SAU.7,True,0.003480956147701386,Worst (Mismatch or High Diff)
