hierid,sign_match,diff_magnitude,Category
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
THA.28.R861a020fcedc486a,True,2.6566276195741465e-07,Best (Match + Low Diff)
AGO.6.37,True,3.899145091916127e-07,Best (Match + Low Diff)
IND.7.117.360,True,4.5844087869668373e-07,Best (Match + Low Diff)
BGD.5.21.57.R113efbed4a5c7258,True,6.051426349197564e-07,Best (Match + Low Diff)
IND.33.502.2038,True,1.2334488183700083e-06,Best (Match + Low Diff)
IND.7.112.340,True,1.3617841454819073e-06,Best (Match + Low Diff)
THA.7.R94b6d0a77e4db274,True,2.1847326449295516e-06,Best (Match + Low Diff)
COL.21.767,True,2.439600367622717e-06,Best (Match + Low Diff)
AUS.4.174,True,0.008450244324734735,Worst (Mismatch or High Diff)
AUS.11.1376,True,0.00826312302312493,Worst (Mismatch or High Diff)
SAU.13,True,0.00825169795380476,Worst (Mismatch or High Diff)
USA.44.2597,True,0.008237992499505742,Worst (Mismatch or High Diff)
AUS.4.220,True,0.008216714501458888,Worst (Mismatch or High Diff)
SAU.1,True,0.00808853954993527,Worst (Mismatch or High Diff)
AUS.4.127,True,0.007997409974629388,Worst (Mismatch or High Diff)
AUS.5.386,True,0.007977614532877153,Worst (Mismatch or High Diff)
USA.3.101,True,0.007966442673875918,Worst (Mismatch or High Diff)
AUS.4.197,True,0.007925422924039083,Worst (Mismatch or High Diff)
