hierid,sign_match,diff_magnitude,Category
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
COL.23.814,True,1.9133549724976512e-07,Best (Match + Low Diff)
NGA.3.R3e3863b393e90492,True,2.7318737299782993e-07,Best (Match + Low Diff)
MDG.3.7.32,True,4.211977647453774e-07,Best (Match + Low Diff)
PNG.2.7,True,4.252292624221674e-07,Best (Match + Low Diff)
COL.7.338,True,6.386627923640048e-07,Best (Match + Low Diff)
CHN.7.68.396,True,6.88005603430796e-07,Best (Match + Low Diff)
IND.2.12.84,True,7.261481676906474e-07,Best (Match + Low Diff)
COL.10.R1e06e7ea513cca99,True,7.988998193045316e-07,Best (Match + Low Diff)
AUS.11.1376,True,0.0038933599975484734,Worst (Mismatch or High Diff)
ISR.5,True,0.0037326545328665306,Worst (Mismatch or High Diff)
ISR.2,True,0.0036901887490511376,Worst (Mismatch or High Diff)
SAU.13,True,0.003659884531904689,Worst (Mismatch or High Diff)
AUS.5.386,True,0.0036470514656784525,Worst (Mismatch or High Diff)
SAU.1,True,0.0036451374138883885,Worst (Mismatch or High Diff)
AUS.11.1276,True,0.0036190866263379196,Worst (Mismatch or High Diff)
AUS.6.579,True,0.0035700922864496665,Worst (Mismatch or High Diff)
USA.44.2597,True,0.003439258825260305,Worst (Mismatch or High Diff)
SAU.7,True,0.0034035321416067132,Worst (Mismatch or High Diff)
