hierid,sign_match,diff_magnitude,Category
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
COL.23.814,True,2.151964566227699e-07,Best (Match + Low Diff)
NGA.3.R3e3863b393e90492,True,3.379718817773475e-07,Best (Match + Low Diff)
PNG.2.7,True,4.878714307568434e-07,Best (Match + Low Diff)
MDG.3.7.32,True,5.859426842881555e-07,Best (Match + Low Diff)
COL.7.338,True,7.18299621462246e-07,Best (Match + Low Diff)
CHN.7.68.396,True,7.213145419579319e-07,Best (Match + Low Diff)
IND.2.12.84,True,8.045202545334923e-07,Best (Match + Low Diff)
COL.10.R1e06e7ea513cca99,True,8.985930042380169e-07,Best (Match + Low Diff)
AUS.11.1376,True,0.00398411865068149,Worst (Mismatch or High Diff)
SAU.13,True,0.0038866155777614875,Worst (Mismatch or High Diff)
SAU.1,True,0.0038687524725685707,Worst (Mismatch or High Diff)
ISR.5,True,0.0038426951578399704,Worst (Mismatch or High Diff)
ISR.2,True,0.003800013298990046,Worst (Mismatch or High Diff)
AUS.5.386,True,0.0037320203421018494,Worst (Mismatch or High Diff)
AUS.11.1276,True,0.0037034039789207718,Worst (Mismatch or High Diff)
AUS.6.579,True,0.00365326817062972,Worst (Mismatch or High Diff)
SAU.7,True,0.0036137541651726224,Worst (Mismatch or High Diff)
SAU.2,True,0.0035265315968529,Worst (Mismatch or High Diff)
