hierid,sign_match,diff_magnitude,Category
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
RUS.77.2137.2254,True,2.540837409535922e-06,Best (Match + Low Diff)
COL.25.841,True,2.7707337611387032e-05,Best (Match + Low Diff)
USA.33.1882,True,7.27301918619695e-05,Best (Match + Low Diff)
USA.27.1623,True,0.0001045497676951807,Best (Match + Low Diff)
USA.13.565,True,0.00012783505595612588,Best (Match + Low Diff)
BOL.4.43.140,True,0.00013267317546261984,Best (Match + Low Diff)
CAN.9.165.Re3347dba3cb97fa0,True,0.00016363478400114543,Best (Match + Low Diff)
KAZ.5.58,True,0.00016533148099630887,Best (Match + Low Diff)
TZA.8.36,True,0.590432699909596,Worst (Mismatch or High Diff)
ETH.2.12,True,0.5386238555976214,Worst (Mismatch or High Diff)
ETH.2.10.45,True,0.5341823640423237,Worst (Mismatch or High Diff)
ETH.2.10.R2ea9fc73b058b649,True,0.5303989021123898,Worst (Mismatch or High Diff)
ETH.9.46.404,True,0.5207352472663855,Worst (Mismatch or High Diff)
ETH.2.8.31,True,0.5184905440931241,Worst (Mismatch or High Diff)
MWI.8,True,0.511657212896225,Worst (Mismatch or High Diff)
ETH.2.10.47,True,0.5102442964817803,Worst (Mismatch or High Diff)
ETH.8.35.271,True,0.5082943318882521,Worst (Mismatch or High Diff)
COL.15.607,True,0.5046914421804938,Worst (Mismatch or High Diff)
