hierid,sign_match,diff_magnitude,Category
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
CHN.5.36.228,True,3.399456183511298e-05,Best (Match + Low Diff)
ZAF.3.Ra88f13deafc00a10,True,6.630352593704013e-05,Best (Match + Low Diff)
CAN.9.124.2437,True,8.835888530872078e-05,Best (Match + Low Diff)
AUS.10.1048,True,0.000129416669335846,Best (Match + Low Diff)
CAN.1.15.352,True,0.00016745471816596467,Best (Match + Low Diff)
COL.27.884,True,0.00018766883345708275,Best (Match + Low Diff)
CRI.2.21,True,0.00024362871357366312,Best (Match + Low Diff)
GRL.2.16,True,0.0002920965578383528,Best (Match + Low Diff)
AUS.6.449,True,1.0543646849863972,Worst (Mismatch or High Diff)
TZA.8.36,True,1.048116724547689,Worst (Mismatch or High Diff)
AUS.6.550,True,1.0406693106919067,Worst (Mismatch or High Diff)
COG.10,True,0.995598306714264,Worst (Mismatch or High Diff)
COL.15.607,True,0.9916140073331168,Worst (Mismatch or High Diff)
MWI.8,True,0.9863172337336277,Worst (Mismatch or High Diff)
ETH.2.10.45,True,0.9800901453816107,Worst (Mismatch or High Diff)
ETH.2.12,True,0.9784515923166672,Worst (Mismatch or High Diff)
SDN.2.5.22.93,True,0.9753633398365806,Worst (Mismatch or High Diff)
ETH.2.10.R2ea9fc73b058b649,True,0.9713773825487761,Worst (Mismatch or High Diff)
