hierid,sign_match,diff_magnitude,Category
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
CHN.5.36.228,True,3.220752254032969e-05,Best (Match + Low Diff)
ZAF.3.Ra88f13deafc00a10,True,6.243584467389656e-05,Best (Match + Low Diff)
CAN.9.124.2437,True,8.8952039740735e-05,Best (Match + Low Diff)
AUS.10.1048,True,0.00013012741341372357,Best (Match + Low Diff)
CAN.1.15.352,True,0.0001685825149864728,Best (Match + Low Diff)
COL.27.884,True,0.00017416624624890192,Best (Match + Low Diff)
CRI.2.21,True,0.00021886977674595326,Best (Match + Low Diff)
GRL.2.16,True,0.00027429043760659143,Best (Match + Low Diff)
AUS.6.449,True,1.060155487451387,Worst (Mismatch or High Diff)
AUS.6.550,True,1.0463849403202574,Worst (Mismatch or High Diff)
AUS.6.847,True,0.9755487782086574,Worst (Mismatch or High Diff)
TZA.8.36,True,0.9257699035336697,Worst (Mismatch or High Diff)
COL.15.607,True,0.9202683589149896,Worst (Mismatch or High Diff)
MYS.4.R64393745a5bbb9ad,True,0.9027026260054758,Worst (Mismatch or High Diff)
COG.10,True,0.8845799235665139,Worst (Mismatch or High Diff)
MWI.8,True,0.8764710406163392,Worst (Mismatch or High Diff)
AUS.5.335,True,0.8508165516890291,Worst (Mismatch or High Diff)
AUS.5.355,True,0.8389614517862709,Worst (Mismatch or High Diff)
