hierid,sign_match,diff_magnitude,Category
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
FJI.R13886963f95ae1bc,True,0.0,Best (Match + Low Diff)
RUS.77.2137.2254,True,2.3979365011929106e-06,Best (Match + Low Diff)
COL.25.841,True,2.4886993361252696e-05,Best (Match + Low Diff)
USA.33.1882,True,7.173101926011071e-05,Best (Match + Low Diff)
USA.27.1623,True,0.00010310816645854319,Best (Match + Low Diff)
BOL.4.43.140,True,0.00011589894418422952,Best (Match + Low Diff)
USA.13.565,True,0.0001260722382556938,Best (Match + Low Diff)
KAZ.5.58,True,0.0001553901683713051,Best (Match + Low Diff)
CAN.9.165.Re3347dba3cb97fa0,True,0.00016448582368421835,Best (Match + Low Diff)
TZA.8.36,True,0.5025208154043527,Worst (Mismatch or High Diff)
COL.15.607,True,0.45205939752131563,Worst (Mismatch or High Diff)
ETH.2.12,True,0.4417326097264488,Worst (Mismatch or High Diff)
ETH.2.10.45,True,0.4381051441451306,Worst (Mismatch or High Diff)
ETH.2.10.R2ea9fc73b058b649,True,0.4349954385110404,Worst (Mismatch or High Diff)
ETH.9.46.404,True,0.42706192338307547,Worst (Mismatch or High Diff)
MWI.8,True,0.4267071113091213,Worst (Mismatch or High Diff)
ETH.2.8.31,True,0.4252210123642238,Worst (Mismatch or High Diff)
COG.10,True,0.41985253760147156,Worst (Mismatch or High Diff)
AUS.6.449,True,0.41919293988649614,Worst (Mismatch or High Diff)
