hierid,sign_match,diff_magnitude,Category
USA.51.3123,True,0.0,Best (Match + Low Diff)
USA.6.261,True,0.0,Best (Match + Low Diff)
USA.50.3060,True,0.0,Best (Match + Low Diff)
USA.50.3105,True,0.0,Best (Match + Low Diff)
USA.51.3143,True,0.0,Best (Match + Low Diff)
USA.51.3140,True,0.0,Best (Match + Low Diff)
USA.50.3111,True,0.0,Best (Match + Low Diff)
USA.51.3131,True,0.0,Best (Match + Low Diff)
USA.51.3141,True,0.0,Best (Match + Low Diff)
USA.50.3055,True,0.0,Best (Match + Low Diff)
PER.21.162.Rabb9c8c56d8820ee,True,0.7517649722462543,Worst (Mismatch or High Diff)
PER.21.162.1595,True,0.7392921982776521,Worst (Mismatch or High Diff)
PNG.19.86,True,0.7362520074469412,Worst (Mismatch or High Diff)
IDN.23.303,True,0.7281686471642326,Worst (Mismatch or High Diff)
IND.23.350.1495,True,0.7119518411978432,Worst (Mismatch or High Diff)
IND.23.355.1500,True,0.7023090969198804,Worst (Mismatch or High Diff)
PER.21.172.1673,True,0.6956143893769142,Worst (Mismatch or High Diff)
IND.23.351.1496,True,0.6784485835690526,Worst (Mismatch or High Diff)
IND.21.325.1321,True,0.6727453360771727,Worst (Mismatch or High Diff)
PER.21.172.1677,True,0.6703631015237537,Worst (Mismatch or High Diff)
