hierid,sign_match,diff_magnitude,Category
USA.50.3067,True,0.0,Best (Match + Low Diff)
USA.50.3105,True,0.0,Best (Match + Low Diff)
USA.50.3060,True,0.0,Best (Match + Low Diff)
USA.51.3140,True,0.0,Best (Match + Low Diff)
USA.51.3141,True,0.0,Best (Match + Low Diff)
USA.48.2977,True,0.0,Best (Match + Low Diff)
USA.51.3131,True,0.0,Best (Match + Low Diff)
USA.6.302,True,0.0,Best (Match + Low Diff)
USA.50.3050,True,0.0,Best (Match + Low Diff)
USA.50.3114,True,0.0,Best (Match + Low Diff)
PER.21.162.Rabb9c8c56d8820ee,True,0.8261774085880353,Worst (Mismatch or High Diff)
PER.21.162.1595,True,0.8124751103353516,Worst (Mismatch or High Diff)
PNG.19.86,True,0.8062619745637964,Worst (Mismatch or High Diff)
IDN.23.303,True,0.7718967313385992,Worst (Mismatch or High Diff)
IND.23.350.1495,True,0.7668177504239584,Worst (Mismatch or High Diff)
PER.21.172.1673,True,0.7644739414962918,Worst (Mismatch or High Diff)
IND.23.355.1500,True,0.7566421813408188,Worst (Mismatch or High Diff)
PER.21.172.1677,True,0.7367230827344169,Worst (Mismatch or High Diff)
IND.23.351.1496,True,0.7308285380061363,Worst (Mismatch or High Diff)
IND.21.325.1321,True,0.7244463387717914,Worst (Mismatch or High Diff)
