hierid,sign_match,diff_magnitude,Category
CCK,True,0.0,Best (Match + Low Diff)
GIB,True,0.0,Best (Match + Low Diff)
BLM,True,0.0,Best (Match + Low Diff)
NRU.R48a30b843dc4b8e2,True,0.0,Best (Match + Low Diff)
VAT,True,0.0,Best (Match + Low Diff)
PCN,True,0.0,Best (Match + Low Diff)
CXR,True,0.0,Best (Match + Low Diff)
MAF,True,0.0,Best (Match + Low Diff)
AIA,True,0.0,Best (Match + Low Diff)
BMU.R676c07148ce9acd1,True,0.0,Best (Match + Low Diff)
QAT.1,True,0.28133336378334484,Worst (Mismatch or High Diff)
QAT.5,True,0.2786997585969351,Worst (Mismatch or High Diff)
QAT.Raded92090ad6c843,True,0.2785645700436996,Worst (Mismatch or High Diff)
QAT.R30a7711ec96544b9,True,0.2771857928529178,Worst (Mismatch or High Diff)
ARE.2,True,0.2702100512898431,Worst (Mismatch or High Diff)
KWT.5,True,0.26827988245948386,Worst (Mismatch or High Diff)
KWT.2,True,0.26712708513698935,Worst (Mismatch or High Diff)
ARE.1,True,0.2671138834775375,Worst (Mismatch or High Diff)
ARE.8,True,0.2667518203913577,Worst (Mismatch or High Diff)
KWT.4,True,0.26674783685662096,Worst (Mismatch or High Diff)
