hierid,sign_match,diff_magnitude,Category
MAF,True,0.0,Best (Match + Low Diff)
BMU.R676c07148ce9acd1,True,0.0,Best (Match + Low Diff)
MCO,True,0.0,Best (Match + Low Diff)
CXR,True,0.0,Best (Match + Low Diff)
MHL,True,0.0,Best (Match + Low Diff)
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
PCN,True,0.0,Best (Match + Low Diff)
NRU.R48a30b843dc4b8e2,True,0.0,Best (Match + Low Diff)
BLM,True,0.0,Best (Match + Low Diff)
MDV,True,0.0,Best (Match + Low Diff)
DZA.1.16,True,0.7684922337068898,Worst (Mismatch or High Diff)
DZA.41.1260,True,0.7670321915952314,Worst (Mismatch or High Diff)
DZA.41.1258,True,0.7650182733669728,Worst (Mismatch or High Diff)
DZA.1.1,True,0.7642581799280084,Worst (Mismatch or High Diff)
DZA.41.1261,True,0.7604404142045309,Worst (Mismatch or High Diff)
DZA.41.1255,True,0.759758233946598,Worst (Mismatch or High Diff)
DZA.1.R0407246e18910365,True,0.7562864556265647,Worst (Mismatch or High Diff)
DZA.41.1256,True,0.7540596806910895,Worst (Mismatch or High Diff)
DZA.44.1336,True,0.7454376123261424,Worst (Mismatch or High Diff)
DZA.22.637,True,0.7425839798981351,Worst (Mismatch or High Diff)
