hierid,sign_match,diff_magnitude,Category
MDV,True,0.0,Best (Match + Low Diff)
TKL.R509f9c8f36fd8571,True,0.0,Best (Match + Low Diff)
VAT,True,0.0,Best (Match + Low Diff)
BLM,True,0.0,Best (Match + Low Diff)
BMU.R676c07148ce9acd1,True,0.0,Best (Match + Low Diff)
GIB,True,0.0,Best (Match + Low Diff)
MAF,True,0.0,Best (Match + Low Diff)
PCN,True,0.0,Best (Match + Low Diff)
TUV.R06fb643237e8113e,True,0.0,Best (Match + Low Diff)
AIA,True,0.0,Best (Match + Low Diff)
DZA.1.16,True,0.3877148146254743,Worst (Mismatch or High Diff)
DZA.41.1258,True,0.3853375913143523,Worst (Mismatch or High Diff)
DZA.1.1,True,0.38104434904505535,Worst (Mismatch or High Diff)
DZA.41.1260,True,0.3785842423874287,Worst (Mismatch or High Diff)
DZA.41.1255,True,0.3769186584072277,Worst (Mismatch or High Diff)
DZA.41.1261,True,0.3766157878753881,Worst (Mismatch or High Diff)
DZA.1.R0407246e18910365,True,0.3719110400375213,Worst (Mismatch or High Diff)
DZA.41.1256,True,0.3708400065489691,Worst (Mismatch or High Diff)
DZA.22.637,True,0.36235253186685856,Worst (Mismatch or High Diff)
DZA.41.1263,True,0.3595911028397608,Worst (Mismatch or High Diff)
