hierid,sign_match,diff_magnitude,Category
MCO,True,0.0,Best (Match + Low Diff)
AIA,True,0.0,Best (Match + Low Diff)
CXR,True,0.0,Best (Match + Low Diff)
MAF,True,0.0,Best (Match + Low Diff)
BLM,True,0.0,Best (Match + Low Diff)
BMU.R676c07148ce9acd1,True,0.0,Best (Match + Low Diff)
CCK,True,0.0,Best (Match + Low Diff)
GIB,True,0.0,Best (Match + Low Diff)
NRU.R48a30b843dc4b8e2,True,0.0,Best (Match + Low Diff)
TKL.R509f9c8f36fd8571,True,0.0,Best (Match + Low Diff)
DZA.41.1258,True,0.9568642858600027,Worst (Mismatch or High Diff)
DZA.1.16,True,0.9514968416608507,Worst (Mismatch or High Diff)
DZA.1.5,True,0.9499260865879249,Worst (Mismatch or High Diff)
DZA.41.1261,True,0.9390402301836334,Worst (Mismatch or High Diff)
DZA.1.1,True,0.935021379838969,Worst (Mismatch or High Diff)
IRQ.14.71,True,0.9323509520644544,Worst (Mismatch or High Diff)
DZA.41.1260,True,0.9306024417452479,Worst (Mismatch or High Diff)
DZA.41.1256,True,0.9256022537055233,Worst (Mismatch or High Diff)
DZA.1.R0407246e18910365,True,0.9241514758579326,Worst (Mismatch or High Diff)
IRQ.17.97,True,0.9218779050092847,Worst (Mismatch or High Diff)
